"2020-05-01","4ec3776","torikatsu","企業ロゴ修正"
 2 files changed, 18 insertions(+), 41 deletions(-)

"2020-05-01","6a2dd4c","yuyaamano","全てのページでtopへ戻るように修正"
 4 files changed, 3 insertions(+), 9 deletions(-)

"2020-05-01","5681c9a","yuyaamano","ToPageTopButtonの挙動修正"
 2 files changed, 14 insertions(+), 9 deletions(-)

"2020-05-01","8333230","yuyaamano","animatnionプリﾌｪｯｸｽ追加"
 3 files changed, 9 insertions(+)

"2020-05-01","0e1e430","yuyaamano","svg box-shadow修正"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-05-01","849986e","yuyaamano","ハンバーガメニュー開閉不具合修正"
 1 file changed, 9 insertions(+), 2 deletions(-)

"2020-05-01","dacb0d1","yuyaamano","変更"
 6 files changed, 63 insertions(+), 31 deletions(-)

"2020-05-01","44c1784","torikatsu","白線の幅修正"
 1 file changed, 6 insertions(+), 2 deletions(-)

"2020-05-01","1a95e0f","torikatsu","並び替えのバグ修正"
 1 file changed, 4 insertions(+), 5 deletions(-)

"2020-05-01","243af91","torikatsu","フッター修正とバインディング修正"
 3 files changed, 25 insertions(+), 8 deletions(-)

"2020-05-01","67fffba","torikatsu","企業カード修正"
 2 files changed, 122 insertions(+), 10 deletions(-)

"2020-05-01","bbd06b1","Yuki Yamamoto","imgタグのセンタリングと文字fonnsizeについて"
 1 file changed, 17 insertions(+), 1 deletion(-)

"2020-05-01","4ad2d0d","Yuki Yamamoto","Snsボタンのセンタリング修正"
 1 file changed, 11 insertions(+), 3 deletions(-)

"2020-05-01","367ac72","torikatsu","カラーコード修正"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-05-01","054933c","torikatsu","プリレンダリングの設定"
 3 files changed, 297 insertions(+), 350 deletions(-)

"2020-05-01","1f5ba40","torikatsu","wordpressの修正"
 2 files changed, 40 insertions(+), 32 deletions(-)

"2020-05-01","4700e56","torikatsu","vuexで管理してるデータのバインディング"
 4 files changed, 45 insertions(+), 12 deletions(-)

"2020-05-01","b59b299","Yuki Yamamoto","about.vueのインデントを揃える"
 2 files changed, 13 insertions(+), 6 deletions(-)

"2020-05-01","012a025","torikatsu","フィルターラベル修正"
 2 files changed, 37 insertions(+), 9 deletions(-)

"2020-05-01","7161135","Yuki Yamamoto","トップページのabout周りの余白変更"
 2 files changed, 36 insertions(+), 16 deletions(-)

"2020-05-01","d9420a1","torikatsu","もっと読み込むボタンの修正"
 2 files changed, 19 insertions(+), 4 deletions(-)

"2020-04-30","1f16357","torikatsu","黄色の変更"
 8 files changed, 12 insertions(+), 12 deletions(-)

"2020-04-30","7338f14","torikatsu","カラーピッカーの修正"
 4 files changed, 66 insertions(+), 25 deletions(-)

"2020-04-30","53d97c6","torikatsu","色変更機能追加"
 16 files changed, 76 insertions(+), 41 deletions(-)

"2020-04-30","54c5a30","torikatsu","detail修正"
 3 files changed, 9 insertions(+), 4 deletions(-)

"2020-04-30","94fc6f6","torikatsu","デプロイ設定"
 2 files changed, 6 insertions(+), 13 deletions(-)

"2020-04-30","3f70d5b","torikatsu","テスト修正"
 2 files changed, 64 deletions(-)

"2020-04-30","6fa9c8a","torikatsu","タイトル修正"
 2 files changed, 9 insertions(+), 3 deletions(-)

"2020-04-30","a3ba0d3","torikatsu","タイトル仮置き"
 4 files changed, 14 insertions(+), 301 deletions(-)

"2020-04-30","bdb6239","yuyaamano","スマホ版サイドメニュー定位置固定"
 2 files changed, 5 insertions(+), 4 deletions(-)

"2020-04-30","09d08b5","yuyaamano","ホバー時の大きさ修正"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-30","dc661ec","yuyaamano","スマホ版でのデザイン修正"
 1 file changed, 38 insertions(+), 23 deletions(-)

"2020-04-30","d0ee568","Yuki Yamamoto","footernavの文字変更"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-30","c9480b0","Yuki Yamamoto","ハンバーガーメニューの順序入れ替え"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-30","38f6f97","Yuki Yamamoto","toppageのアンカーのid設定"
 1 file changed, 4 insertions(+), 4 deletions(-)

"2020-04-30","d779a69","Yuki Yamamoto","footerのスクロール修正"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-30","4a9d879","Yuki Yamamoto","hamburgerメニューにスクロール機能を実装"
 1 file changed, 20 insertions(+), 9 deletions(-)

"2020-04-30","5c57e42","Yuki Yamamoto","sidenavのtest修正"
 1 file changed, 12 insertions(+), 5 deletions(-)

"2020-04-30","28d9de4","Yuki Yamamoto","Sidenavにスクロールイベントwo"
 2 files changed, 40 insertions(+), 8 deletions(-)

"2020-04-30","0e205ed","yuyaamano","SNSリンクの設置、heightの調整"
 1 file changed, 15 insertions(+), 4 deletions(-)

"2020-04-30","9652cfd","yuyaamano","hamberger_wrapperの位置調整"
 1 file changed, 4 insertions(+), 1 deletion(-)

"2020-04-30","4f879e3","yuyaamano","ロゴの設置"
 1 file changed, 10 insertions(+)

"2020-04-30","d98091a","yuyaamano","全体位置調整"
 1 file changed, 3 insertions(+), 1 deletion(-)

"2020-04-30","94e8e8d","yuyaamano","svg書き出し"
 3 files changed, 16 insertions(+)

"2020-04-30","6342f19","yuyaamano","ハンバーガメニューsvgを2つ用意"
 1 file changed, 50 insertions(+), 21 deletions(-)

"2020-04-30","3521a2d","yuyaamano","vue-scrollの導入"
 1 file changed, 47 insertions(+), 47 deletions(-)

"2020-04-30","a3fa517","Yuki Yamamoto","さらに読み込むボタンが埋もれてたとこ修正"
 1 file changed, 1 insertion(+)

"2020-04-30","f196df7","Yuki Yamamoto","footerのnavクリック時の振る舞い修正"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-30","f10e90e","Yuki Yamamoto","facebookの大きさ変更"
 1 file changed, 7 insertions(+), 1 deletion(-)

"2020-04-30","789770d","torikatsu","ロゴを読み込むようにする"
 3 files changed, 2 insertions(+), 2 deletions(-)

"2020-04-30","0c93567","torikatsu","フッターの修正"
 2 files changed, 12 insertions(+), 2 deletions(-)

"2020-04-30","07bae9e","Yuki Yamamoto","友だち登録画面に飛ぶように変更"
 1 file changed, 15 insertions(+), 4 deletions(-)

"2020-04-30","959bf8c","torikatsu","ラベルの修正と記事のメタデータ修正"
 8 files changed, 45 insertions(+), 15 deletions(-)

"2020-04-30","f5d8647","Yuki Yamamoto","test変更"
 1 file changed, 2 insertions(+), 2 deletions(-)

"2020-04-30","6472245","Yuki Yamamoto","mountedフックにスクロール機能を追加"
 1 file changed, 11 insertions(+), 3 deletions(-)

"2020-04-30","de7850e","torikatsu","オススメ関連記事がかぶらないようにする"
 1 file changed, 2 insertions(+), 1 deletion(-)

"2020-04-30","2e50abb","Yuki Yamamoto","click時、現在のルートに応じてページ遷移とスクロールをするように変更"
 1 file changed, 20 insertions(+), 2 deletions(-)

"2020-04-30","2900808","Yuki Yamamoto","list内のオブジェクトにhash値を追加"
 1 file changed, 6 insertions(+), 6 deletions(-)

"2020-04-30","2c5543c","torikatsu","企業のHP ni に行けるようにする"
 6 files changed, 38 insertions(+), 32 deletions(-)

"2020-04-30","f5e83e7","Yuki Yamamoto","vue-scrolltoの導入"
 3 files changed, 101 insertions(+), 61 deletions(-)

"2020-04-30","dc71da7","torikatsu","企業の無限読み込みを解除"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-30","436426c","torikatsu","タグ検索とソートを有効にする"
 6 files changed, 36 insertions(+), 4 deletions(-)

"2020-04-30","14d0949","torikatsu","APIの修正"
 4 files changed, 41 insertions(+), 31 deletions(-)

"2020-04-29","786f660","torikatsu","articlemetaのメタ情報追加"
 1 file changed, 17 insertions(+)

"2020-04-29","e30a243","torikatsu","props周りの修正"
 5 files changed, 27 insertions(+), 36 deletions(-)

"2020-04-29","a577749","torikatsu","ソートの処理作成"
 3 files changed, 41 insertions(+), 17 deletions(-)

"2020-04-29","09f78e3","torikatsu","テスト修正"
 1 file changed, 3 insertions(+), 22 deletions(-)

"2020-04-29","aec4d08","torikatsu","ボタンの処理作成"
 1 file changed, 11 insertions(+), 4 deletions(-)

"2020-04-29","1e0c0ab","torikatsu","フィルターボタン作成"
 3 files changed, 90 insertions(+), 25 deletions(-)

"2020-04-29","6b45cf2","torikatsu","色変更機能の追加"
 4 files changed, 32 insertions(+), 8 deletions(-)

"2020-04-29","af967b7","torikatsu","apiの修正"
 2 files changed, 68 insertions(+), 84 deletions(-)

"2020-04-29","2c4268f","yuyaamano","headerslide全体の大きさ調整"
 2 files changed, 45 insertions(+), 9 deletions(-)

"2020-04-29","2b9924f","yuyaamano","トリミングした背景画像をassetsに追加"
 1 file changed, 0 insertions(+), 0 deletions(-)

"2020-04-29","5d2af67","torikatsu","Revert "Delete HeaderSlide.vue""
 1 file changed, 231 insertions(+)

"2020-04-29","9c997b3","torikatsu","Delete HeaderSlide.vue"
 1 file changed, 231 deletions(-)

"2020-04-29","ed3537b","torikatsu","テスト"
 1 file changed, 25 insertions(+)

"2020-04-29","81ebfdb","torikatsu","データをロードできるようにする"
 3 files changed, 60 insertions(+), 52 deletions(-)

"2020-04-29","2bc5da9","torikatsu","記事読み込みボタン作成;"
 5 files changed, 123 insertions(+), 23 deletions(-)

"2020-04-28","9a3f130","torikatsu","Revert "HeaderSlideに背景画像を読み込む""
 3 files changed, 14 insertions(+), 35 deletions(-)

"2020-04-28","24394a5","torikatsu","記事一覧読み込みボタン変更"
 1 file changed, 9 insertions(+), 1 deletion(-)

"2020-04-28","d1ed0f1","yuyaamano","HeaderSlideに背景画像を読み込む"
 3 files changed, 35 insertions(+), 14 deletions(-)

"2020-04-28","3459820","torikatsu","記事無限読み込みテスト用"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-28","d8ac8a3","torikatsu","記事無限読み込み"
 1 file changed, 37 insertions(+)

"2020-04-28","21d7564","torikatsu","企業情報無限読み込み"
 4 files changed, 43 insertions(+), 9 deletions(-)

"2020-04-27","f9568ab","鳥居克哉","テーマカラー適用"
 4 files changed, 16 insertions(+), 19 deletions(-)

"2020-04-27","8268e39","Yuki Yamamoto","対応するtestの変更"
 1 file changed, 3 insertions(+), 16 deletions(-)

"2020-04-27","cb510a7","Yuki Yamamoto","RecommendTagTextの変更"
 1 file changed, 24 insertions(+), 45 deletions(-)

"2020-04-27","ad4d8ce","鳥居克哉","フッターの変更"
 2 files changed, 13 insertions(+), 2 deletions(-)

"2020-04-27","f75aa6f","鳥居克哉","snsボタンの共有機能追加"
 4 files changed, 22 insertions(+), 3 deletions(-)

"2020-04-27","a501810","yuyaamano","表示崩れの修正"
 1 file changed, 13 insertions(+), 9 deletions(-)

"2020-04-27","370d50d","yuyaamano","SNSボタンホバー時の挙動修正、heightを大きく"
 1 file changed, 13 insertions(+), 13 deletions(-)

"2020-04-27","03f1f52","鳥居克哉","HelloWorldの削除"
 1 file changed, 12 deletions(-)

"2020-04-27","f75e71c","鳥居克哉","notfoundページ作成・ボタンの処理追加"
 13 files changed, 104 insertions(+), 136 deletions(-)

"2020-04-27","a79c6ac","鳥居克哉","ページ遷移すると一番上にいくようにする"
 4 files changed, 7 insertions(+), 3 deletions(-)

"2020-04-27","2960cc4","鳥居克哉","propsでonClickを渡せるように修正"
 3 files changed, 11 insertions(+), 2 deletions(-)

"2020-04-27","ea904c1","鳥居克哉","テストが通るようにする"
 17 files changed, 80 insertions(+), 84 deletions(-)

"2020-04-27","4eedcc8","鳥居克哉","タグのクリック時の挙動追加"
 6 files changed, 43 insertions(+), 7 deletions(-)

"2020-04-27","6aaf5a3","鳥居克哉","PageInitializerの作成"
 3 files changed, 62 insertions(+), 53 deletions(-)

"2020-04-27","b492eed","鳥居克哉","タグなし用のstate削除"
 1 file changed, 4 insertions(+), 27 deletions(-)

"2020-04-27","53e2f0d","鳥居克哉","AboutContainer周りの修正"
 6 files changed, 38 insertions(+), 44 deletions(-)

"2020-04-27","47bc6fe","yuyaamano","テストに通るようにCompaniesLogo.vueを修正"
 1 file changed, 2 insertions(+), 2 deletions(-)

"2020-04-27","4272d4a","yuyaamano","その他微調整"
 1 file changed, 1 insertion(+)

"2020-04-27","4bfd148","yuyaamano","微調整"
 2 files changed, 5 insertions(+), 6 deletions(-)

"2020-04-27","664cf3f","yuyaamano","企業ロゴループを修正"
 2 files changed, 49 insertions(+), 15 deletions(-)

"2020-04-27","3cf8b39","鳥居克哉","Footerの移動"
 13 files changed, 93 insertions(+), 64 deletions(-)

"2020-04-27","e519ea6","yuyaamano","テストファイル修正"
 3 files changed, 2 insertions(+), 14 deletions(-)

"2020-04-27","5cf833b","yuyaamano","ToTopAndContactの削除"
 1 file changed, 75 deletions(-)

"2020-04-27","0177610","yuyaamano","その他修正"
 3 files changed, 9 insertions(+), 9 deletions(-)

"2020-04-27","9a33474","yuyaamano","ToTopAndContanctButtonを削除し個々に機能を持たせる"
 2 files changed, 123 insertions(+), 38 deletions(-)

"2020-04-27","2d2e3f1","yuyaamano","ToTopPageLabel修正"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-27","36147cc","yuyaamano","ToTopPageLabelの表示崩れ修正"
 1 file changed, 4 insertions(+), 3 deletions(-)

"2020-04-27","8f923ca","鳥居克哉","オススメ関連記事の表示数を修正"
 2 files changed, 14 insertions(+), 8 deletions(-)

"2020-04-27","ebce933","鳥居克哉","cardで日付を受け取れるように変更"
 1 file changed, 2 insertions(+), 2 deletions(-)

"2020-04-27","8cdec08","鳥居克哉","cardの高さ変更"
 1 file changed, 2 insertions(+), 2 deletions(-)

"2020-04-27","680920e","yuyaamano","Tagへ送るpropsに具体的なタグ例を挿入"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-27","6cbdd34","yuyaamano","RecommendedTagsも同じように修正"
 2 files changed, 11 insertions(+), 3 deletions(-)

"2020-04-27","e9ed9d4","yuyaamano","CardTag.vueの拡大率を文字数によって変更"
 2 files changed, 10 insertions(+), 3 deletions(-)

"2020-04-27","627b951","鳥居克哉","コンフリクト解消"
 1 file changed, 3 insertions(+), 43 deletions(-)

"2020-04-27","2a674cd","鳥居克哉","企業一覧周りの変更"
 10 files changed, 49 insertions(+), 191 deletions(-)

"2020-04-27","0d90530","Yuki Yamamoto","ボタンのcss修正"
 1 file changed, 4 insertions(+), 1 deletion(-)

"2020-04-27","ad31075","Yuki Yamamoto","不必要となったファイルの削除"
 4 files changed, 84 deletions(-)

"2020-04-27","8d480c3","Yuki Yamamoto","記事一覧ページ（タグなし）のデザイン改善"
 2 files changed, 78 insertions(+), 114 deletions(-)

"2020-04-27","cd98840","Yuki Yamamoto","vuecarouselの再インポート"
 1 file changed, 4 insertions(+)

"2020-04-26","6681b8e","鳥居克哉","企業一覧取得APIの作成"
 3 files changed, 109 insertions(+), 2 deletions(-)

"2020-04-26","a353811","鳥居克哉","タグの遷移設定"
 4 files changed, 19 insertions(+), 7 deletions(-)

"2020-04-26","765abbc","鳥居克哉","ページ遷移時にデータを読み込むようにする"
 10 files changed, 85 insertions(+), 71 deletions(-)

"2020-04-26","6925e00","鳥居克哉","/detail/:idでAPIを叩く"
 3 files changed, 30 insertions(+), 6 deletions(-)

"2020-04-26","73ae30e","鳥居克哉","画像が表示されない問題の修正"
 11 files changed, 21 insertions(+), 19 deletions(-)

"2020-04-26","088af05","鳥居克哉","トップページでAPIを叩く"
 15 files changed, 121 insertions(+), 74 deletions(-)

"2020-04-26","08884fe","鳥居克哉","actions追加"
 1 file changed, 142 insertions(+), 1 deletion(-)

"2020-04-26","4509dc1","鳥居克哉","apiの修正"
 3 files changed, 14 insertions(+), 10 deletions(-)

"2020-04-26","a264e0a","鳥居克哉","mutationsの追加"
 1 file changed, 32 insertions(+), 4 deletions(-)

"2020-04-26","a558be2","鳥居克哉","stateの変更"
 6 files changed, 115 insertions(+), 46 deletions(-)

"2020-04-26","740c1cd","鳥居克哉","props→storeの移行"
 35 files changed, 410 insertions(+), 1174 deletions(-)

"2020-04-25","166b095","鳥居克哉","clientの変更"
 1 file changed, 5 insertions(+), 1 deletion(-)

"2020-04-25","0f14c4b","yuyaamano","テストファイルの修正"
 2 files changed, 7 insertions(+), 44 deletions(-)

"2020-04-25","edb731d","yuyaamano","TopPage.vueにtopへ戻るボタン、コンタクトフォームへのボタンを追加"
 1 file changed, 8 insertions(+), 2 deletions(-)

"2020-04-25","c67f8a6","yuyaamano","topへ戻るボタン、コンタクトフォームへのボタンの修正"
 2 files changed, 50 insertions(+), 39 deletions(-)

"2020-04-25","718f777","yuyaamano","カスタムディレクティブの削除"
 1 file changed, 15 deletions(-)

"2020-04-25","70b331b","yuyaamano","全体の微調整"
 1 file changed, 15 insertions(+), 13 deletions(-)

"2020-04-25","9bbcedf","yuyaamano","headerslide.vueにハンバーガメニューを追加"
 1 file changed, 18 insertions(+)

"2020-04-25","cf1bfaf","yuyaamano","testファイル作成"
 1 file changed, 12 insertions(+)

"2020-04-25","9469199","yuyaamano","ハンバーガメニュー開閉機能の追加"
 2 files changed, 88 insertions(+), 35 deletions(-)

"2020-04-25","9b48e92","yuyaamano","メニューを開いた状態のコンポーネント追加"
 5 files changed, 280 insertions(+)

"2020-04-24","3228c22","鳥居克哉","仕様書の変更"
 1 file changed, 2 insertions(+), 2 deletions(-)

"2020-04-24","7b58030","鳥居克哉","axiosでAPIを叩けるようにする"
 4 files changed, 91 insertions(+), 9 deletions(-)

"2020-04-24","cb68d8f","鳥居克哉","ApiClient.jsの作成"
 1 file changed, 13 insertions(+)

"2020-04-24","588d1f9","Yuki Yamamoto","testのpropsの値が変だったので修正"
 2 files changed, 2 insertions(+), 2 deletions(-)

"2020-04-24","6d4dcab","Yuki Yamamoto","ToTopPage.vueのprops変更による親コンポーネントの変更"
 2 files changed, 3 insertions(+), 10 deletions(-)

"2020-04-24","a07bb91","Yuki Yamamoto","v-forの使い方が違う点wo"
 1 file changed, 1 insertion(+), 1 deletion(-)

"2020-04-24","5625717","鳥居克哉","左右にスクロールできるように修正"
